name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirType.isOfType#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirType], declaringLine=[128], LOC=[0], abstract=[true], implementors=[0]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.analyzeStorage#2#org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption#org.apache.hadoop.hdfs.server.common.Storage], declaringLine=[618], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.analyzeStorage#3#org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption#org.apache.hadoop.hdfs.server.common.Storage#boolean], declaringLine=[636], LOC=[121]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.checkEmptyCurrent#0], declaringLine=[590], LOC=[15]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.clearDirectory#0], declaringLine=[423], LOC=[14]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.doRecover#1#org.apache.hadoop.hdfs.server.common.Storage$StorageState], declaringLine=[765], LOC=[54]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getBlockPoolCurrentDir#2#java.lang.String#org.apache.hadoop.hdfs.server.datanode.StorageLocation], declaringLine=[340], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getCurrentDir#0], declaringLine=[445], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getDirecorySize#0], declaringLine=[394], LOC=[9]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getFinalizedTmp#0], declaringLine=[543], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getLastCheckpointTmp#0], declaringLine=[560], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getPreviousCheckpoint#0], declaringLine=[576], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getPreviousDir#0], declaringLine=[493], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getPreviousTmp#0], declaringLine=[510], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getPreviousVersionFile#0], declaringLine=[480], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getRemovedTmp#0], declaringLine=[527], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getRoot#0], declaringLine=[380], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getStorageDirType#0], declaringLine=[387], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getStorageLocation#0], declaringLine=[982], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getStorageLocationFile#1#org.apache.hadoop.hdfs.server.datanode.StorageLocation], declaringLine=[364], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getStorageUuid#0], declaringLine=[299], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.getVersionFile#0], declaringLine=[468], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.hasSomeData#0], declaringLine=[827], LOC=[17]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.isLockSupported#0], declaringLine=[956], LOC=[24], explicitIO=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.isShared#0], declaringLine=[846], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.lock#0], declaringLine=[862], LOC=[16]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.read#2#java.io.File#org.apache.hadoop.hdfs.server.common.Storage], declaringLine=[405], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.setStorageUuid#1#java.lang.String], declaringLine=[295], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.toString#0], declaringLine=[943], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.tryLock#0], declaringLine=[888], LOC=[39], explicitIO=[4]
name=[org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory.unlock#0], declaringLine=[934], LOC=[6], explicitIO=[1]
name=[org.apache.hadoop.hdfs.server.common.Storage.addStorageDir#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[1019], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.checkOldLayoutStorage#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[1094], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.Storage.checkVersionUpgradable#1#int], declaringLine=[1106], LOC=[17]
name=[org.apache.hadoop.hdfs.server.common.Storage.confirmFormat#3#java.lang.Iterable#boolean#boolean], declaringLine=[1138], LOC=[24], explicitIO=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage.containsStorageDir#1#java.io.File], declaringLine=[1029], LOC=[7]
name=[org.apache.hadoop.hdfs.server.common.Storage.containsStorageDir#1#org.apache.hadoop.hdfs.server.datanode.StorageLocation], declaringLine=[1044], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.Storage.containsStorageDir#2#org.apache.hadoop.hdfs.server.datanode.StorageLocation#java.lang.String], declaringLine=[1063], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.Storage.deleteDir#1#java.io.File], declaringLine=[1347], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage.dirIterable#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirType], declaringLine=[247], LOC=[7]
name=[org.apache.hadoop.hdfs.server.common.Storage.dirIterator#0], declaringLine=[214], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.dirIterator#1#boolean], declaringLine=[232], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.dirIterator#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirType], declaringLine=[223], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.dirIterator#2#org.apache.hadoop.hdfs.server.common.Storage$StorageDirType#boolean], declaringLine=[242], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage.getBuildVersion#0], declaringLine=[1373], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.getFiles#2#org.apache.hadoop.hdfs.server.common.Storage$StorageDirType#java.lang.String], declaringLine=[196], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.Storage.getNamespaceInfo#0], declaringLine=[1073], LOC=[6]
name=[org.apache.hadoop.hdfs.server.common.Storage.getNumStorageDirs#0], declaringLine=[998], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.getRegistrationID#1#org.apache.hadoop.hdfs.server.common.StorageInfo], declaringLine=[1377], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.Storage.getSingularStorageDir#0], declaringLine=[1014], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage.getStorageDir#1#int], declaringLine=[1006], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.getStorageDirs#0], declaringLine=[1002], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.is203LayoutVersion#1#int], declaringLine=[1383], LOC=[7]
name=[org.apache.hadoop.hdfs.server.common.Storage.isPreUpgradableLayout#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[1086], LOC=[1], abstract=[true], implementors=[4]
name=[org.apache.hadoop.hdfs.server.common.Storage.listStorageDirectories#0], declaringLine=[260], LOC=[6]
name=[org.apache.hadoop.hdfs.server.common.Storage.nativeCopyFileUnbuffered#3#java.io.File#java.io.File#boolean], declaringLine=[1285], LOC=[54]
name=[org.apache.hadoop.hdfs.server.common.Storage.rename#2#java.io.File#java.io.File], declaringLine=[1245], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.Storage.setPropertiesFromFields#2#java.util.Properties#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[1194], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.Storage.unlockAll#0], declaringLine=[1367], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.Storage.writeAll#0], declaringLine=[1356], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Storage.writeProperties#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[1210], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.Storage.writeProperties#2#java.io.File#java.util.Properties], declaringLine=[1223], LOC=[20], explicitIO=[3]
name=[org.apache.hadoop.hdfs.server.common.Storage.writeProperties#2#java.io.File#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[1214], LOC=[7]
name=[org.apache.hadoop.hdfs.server.common.StorageAdapter.spyOnStorageDirectory#2#org.apache.hadoop.hdfs.server.common.Storage#int], declaringLine=[32], LOC=[6]
name=[org.apache.hadoop.hdfs.server.common.StorageErrorReporter.reportErrorOnFile#1#java.io.File], declaringLine=[38], LOC=[0], abstract=[true], implementors=[2]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.checkStorageType#2#java.util.Properties#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[166], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getCTime#0], declaringLine=[93], LOC=[0]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getClusterID#0], declaringLine=[87], LOC=[0]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getClusterIdFromColonSeparatedString#1#java.lang.String], declaringLine=[125], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getLayoutVersion#0], declaringLine=[75], LOC=[0]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getNamespaceID#0], declaringLine=[82], LOC=[0]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getNsIdFromColonSeparatedString#1#java.lang.String], declaringLine=[121], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getProperty#3#java.util.Properties#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory#java.lang.String], declaringLine=[236], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getServiceLayoutFeatureMap#0], declaringLine=[231], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.getServiceLayoutVersion#0], declaringLine=[226], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.readPreviousVersionProperties#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[140], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.readProperties#1#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[132], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.readPropertiesFile#1#java.io.File], declaringLine=[246], LOC=[18], explicitIO=[3]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.setClusterId#3#java.util.Properties#int#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[186], LOC=[12]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.setFieldsFromProperties#2#java.util.Properties#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[153], LOC=[10]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.setLayoutVersion#2#java.util.Properties#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[201], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.setNamespaceID#2#java.util.Properties#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[212], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.setServiceLayoutVersion#1#int], declaringLine=[222], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.setStorageInfo#1#org.apache.hadoop.hdfs.server.common.StorageInfo], declaringLine=[95], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.setcTime#2#java.util.Properties#org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory], declaringLine=[180], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.toColonSeparatedString#0], declaringLine=[116], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.toString#0], declaringLine=[109], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.StorageInfo.versionSupportsFederation#1#java.util.Map], declaringLine=[102], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.TestGetUriFromString.testAbsolutePathAsURI#0], declaringLine=[67], LOC=[9]
name=[org.apache.hadoop.hdfs.server.common.TestGetUriFromString.testRelativePathAsURI#0], declaringLine=[56], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.TestGetUriFromString.testURI#0], declaringLine=[83], LOC=[14]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter$DummyFilterConfig.getFilterName#0], declaringLine=[254], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter$DummyFilterConfig.getInitParameter#1#java.lang.String], declaringLine=[259], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter$DummyFilterConfig.getInitParameterNames#0], declaringLine=[264], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter$DummyFilterConfig.getServletContext#0], declaringLine=[269], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter.testAcceptAll#0], declaringLine=[53], LOC=[35]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter.testAcceptGETFILECHECKSUM#0], declaringLine=[96], LOC=[32]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter.testRejectsGETs#0], declaringLine=[175], LOC=[31]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter.testRuleAllowedGet#0], declaringLine=[134], LOC=[35]
name=[org.apache.hadoop.hdfs.server.common.TestHostRestrictingAuthorizationFilter.testUnexpectedInputMissingOpParameter#0], declaringLine=[213], LOC=[31]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper$DummySecretManager.createIdentifier#0], declaringLine=[79], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper$DummySecretManager.createPassword#1#org.apache.hadoop.hdfs.security.token.delegation.DelegationTokenIdentifier], declaringLine=[84], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.checkUgiFromAuth#1#org.apache.hadoop.security.UserGroupInformation], declaringLine=[421], LOC=[10]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.checkUgiFromToken#1#org.apache.hadoop.security.UserGroupInformation], declaringLine=[433], LOC=[10]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.getMockRequest#3#java.lang.String#java.lang.String#java.lang.String], declaringLine=[411], LOC=[8]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.getRemoteAddr#3#java.lang.String#java.lang.String#boolean], declaringLine=[491], LOC=[16]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.setupKerb#0], declaringLine=[63], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testGetNonProxyUgi#0], declaringLine=[242], LOC=[50]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testGetProxyUgi#0], declaringLine=[295], LOC=[81]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testGetUgi#0], declaringLine=[90], LOC=[48]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testGetUgiDuringStartup#0], declaringLine=[379], LOC=[30]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testGetUgiFromToken#0], declaringLine=[149], LOC=[90]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testReadWriteReplicaState#0], declaringLine=[446], LOC=[17]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testRemoteAddr#0], declaringLine=[470], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testRemoteAddrWithTrustedProxy#0], declaringLine=[480], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testRemoteAddrWithTrustedProxyAndEmptyClient#0], declaringLine=[486], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.testRemoteAddrWithUntrustedProxy#0], declaringLine=[475], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.TestJspHelper.verifyServiceInToken#3#javax.servlet.ServletContext#javax.servlet.http.HttpServletRequest#java.lang.String], declaringLine=[140], LOC=[6]
name=[org.apache.hadoop.hdfs.server.common.TokenVerifier.verifyToken#2#org.apache.hadoop.security.token.delegation.AbstractDelegationTokenIdentifier#byte[]], declaringLine=[33], LOC=[0], abstract=[true], implementors=[1]
name=[org.apache.hadoop.hdfs.server.common.Util.deleteTmpFiles#1#java.util.List], declaringLine=[332], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.Util.doGetUrl#6#java.net.URL#java.util.List#org.apache.hadoop.hdfs.server.common.Storage#boolean#int#org.apache.hadoop.hdfs.util.DataTransferThrottler], declaringLine=[152], LOC=[36]
name=[org.apache.hadoop.hdfs.server.common.Util.fileAsURI#1#java.io.File], declaringLine=[114], LOC=[14]
name=[org.apache.hadoop.hdfs.server.common.Util.getAddressesList#1#java.net.URI], declaringLine=[362], LOC=[21]
name=[org.apache.hadoop.hdfs.server.common.Util.getLoggerAddresses#2#java.net.URI#java.util.Set], declaringLine=[385], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Util.isDiskStatsEnabled#1#int], declaringLine=[392], LOC=[15]
name=[org.apache.hadoop.hdfs.server.common.Util.parseMD5Header#1#java.net.HttpURLConnection], declaringLine=[357], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.Util.receiveFile#9#java.lang.String#java.util.List#org.apache.hadoop.hdfs.server.common.Storage#boolean#long#org.apache.hadoop.io.MD5Hash#java.lang.String#java.io.InputStream#org.apache.hadoop.hdfs.util.DataTransferThrottler], declaringLine=[194], LOC=[136], explicitIO=[4]
name=[org.apache.hadoop.hdfs.server.common.Util.setTimeout#2#java.net.HttpURLConnection#int], declaringLine=[350], LOC=[5]
name=[org.apache.hadoop.hdfs.server.common.Util.stringAsURI#1#java.lang.String], declaringLine=[88], LOC=[16]
name=[org.apache.hadoop.hdfs.server.common.Util.stringCollectionAsURIs#1#java.util.Collection], declaringLine=[135], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$ImmutableIterator.remove#0], declaringLine=[44], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Reader.resolve#1#org.apache.hadoop.hdfs.protocol.Block], declaringLine=[67], LOC=[0], abstract=[true], implementors=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Writer.store#1#org.apache.hadoop.hdfs.server.common.BlockAlias], declaringLine=[91], LOC=[0], abstract=[true], implementors=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap.close#0], declaringLine=[111], LOC=[0], abstract=[true], implementors=[4]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap.getReader#2#org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Reader$Options#java.lang.String], declaringLine=[78], LOC=[1], abstract=[true], implementors=[4]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap.getWriter#2#org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Writer$Options#java.lang.String], declaringLine=[102], LOC=[1], abstract=[true], implementors=[4]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap.refresh#0], declaringLine=[109], LOC=[0], abstract=[true], implementors=[4]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbReader$LevelDbIterator.batch#1#java.util.Optional], declaringLine=[94], LOC=[10]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbReader$LevelDbIterator.hasNext#0], declaringLine=[107], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbReader$LevelDbIterator.next#0], declaringLine=[112], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbReader.close#0], declaringLine=[81], LOC=[1]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbReader.iterator#0], declaringLine=[127], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbReader.resolve#1#org.apache.hadoop.hdfs.protocol.Block], declaringLine=[75], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbWriter.close#0], declaringLine=[147], LOC=[1]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient$LevelDbWriter.store#1#org.apache.hadoop.hdfs.server.common.FileRegion], declaringLine=[141], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient.close#0], declaringLine=[58], LOC=[6]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient.getAliasMap#1#java.lang.String], declaringLine=[155], LOC=[20]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient.getConf#0], declaringLine=[202], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient.getReader#2#org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Reader$Options#java.lang.String], declaringLine=[178], LOC=[6]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient.getWriter#2#org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Writer$Options#java.lang.String], declaringLine=[187], LOC=[6]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient.refresh#0], declaringLine=[207], LOC=[1]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.InMemoryLevelDBAliasMapClient.setConf#1#org.apache.hadoop.conf.Configuration], declaringLine=[196], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBOptions.filename#1#java.lang.String], declaringLine=[153], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBOptions.getConf#0], declaringLine=[148], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBOptions.setConf#1#org.apache.hadoop.conf.Configuration], declaringLine=[142], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBReader$FRIterator.hasNext#0], declaringLine=[198], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBReader$FRIterator.next#0], declaringLine=[203], LOC=[13]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBReader$FRIterator.remove#0], declaringLine=[219], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBReader$Options.filename#1#java.lang.String], declaringLine=[169], LOC=[0], abstract=[true], implementors=[0]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBReader.close#0], declaringLine=[234], LOC=[4], explicitIO=[1]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBReader.iterator#0], declaringLine=[224], LOC=[7]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBReader.resolve#1#org.apache.hadoop.hdfs.protocol.Block], declaringLine=[179], LOC=[9]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBWriter$Options.filename#1#java.lang.String], declaringLine=[251], LOC=[0], abstract=[true], implementors=[0]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBWriter.close#0], declaringLine=[268], LOC=[4], explicitIO=[1]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap$LevelDBWriter.store#1#org.apache.hadoop.hdfs.server.common.FileRegion], declaringLine=[261], LOC=[4]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap.close#0], declaringLine=[129], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap.createDB#3#java.lang.String#boolean#java.lang.String], declaringLine=[100], LOC=[22]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap.getConf#0], declaringLine=[68], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap.getReader#2#org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Reader$Options#java.lang.String], declaringLine=[73], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap.getWriter#2#org.apache.hadoop.hdfs.server.common.blockaliasmap.BlockAliasMap$Writer$Options#java.lang.String], declaringLine=[87], LOC=[11]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap.refresh#0], declaringLine=[125], LOC=[1]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.LevelDBFileRegionAliasMap.setConf#1#org.apache.hadoop.conf.Configuration], declaringLine=[62], LOC=[3]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient$ReadThread.getFileRegion#0], declaringLine=[238], LOC=[2]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient$ReadThread.run#0], declaringLine=[243], LOC=[9]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient$WriteThread.run#0], declaringLine=[270], LOC=[9]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient.generateRandomFileRegion#1#int], declaringLine=[282], LOC=[7]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient.iterateSingleBatch#0], declaringLine=[116], LOC=[33]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient.iterateThreeBatches#0], declaringLine=[152], LOC=[70]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient.multipleReads#0], declaringLine=[292], LOC=[60]
name=[org.apache.hadoop.hdfs.server.common.blockaliasmap.impl.TestInMemoryLevelDBAliasMapClient.setUp#0], declaringLine=[71], LOC=[14]
